Comunidad;Provincia;Municipio;Población
Castilla y León;Burgos;Cebrecos;53
Castilla y León;Burgos;Celada del Camino;95
Castilla y León;Burgos;Cerezo de Río Tirón;630
Castilla y León;Burgos;Cerratón de Juarros;57
Castilla y León;Burgos;Ciadoncha;76
Castilla y León;Burgos;Cillaperlata;40
Castilla y León;Burgos;Cilleruelo de Abajo;279
Castilla y León;Burgos;Cilleruelo de Arriba;61
Castilla y León;Burgos;Ciruelos de Cervera;107
Castilla y León;Burgos;Cogollos;494
Castilla y León;Burgos;Condado de Treviño;1460
Castilla y León;Burgos;Contreras;92
Castilla y León;Burgos;Coruña del Conde;132
Castilla y León;Burgos;Covarrubias;638
Castilla y León;Burgos;Cubillo del Campo;100
Castilla y León;Burgos;Cubo de Bureba;101
Castilla y León;Burgos;Cueva de Roa (La);105
Castilla y León;Burgos;Cuevas de San Clemente;50
Castilla y León;Burgos;Encío;47
Castilla y León;Burgos;Espinosa de Cervera;102
Castilla y León;Burgos;Espinosa del Camino;36
Castilla y León;Burgos;Espinosa de los Monteros;2094
Castilla y León;Burgos;Estépar;736
Castilla y León;Burgos;Fontioso;58
Castilla y León;Burgos;Frandovínez;106
Castilla y León;Burgos;Fresneda de la Sierra Tirón;126
Castilla y León;Burgos;Fresneña;103
Castilla y León;Burgos;Fresnillo de las Dueñas;466
Castilla y León;Burgos;Fresno de Río Tirón;199
Castilla y León;Burgos;Fresno de Rodilla;48
Castilla y León;Burgos;Frías;275
Castilla y León;Burgos;Fuentebureba;49
Castilla y León;Burgos;Fuentecén;235
Castilla y León;Burgos;Fuentelcésped;211
Castilla y León;Burgos;Fuentelisendo;101
Castilla y León;Burgos;Fuentemolinos;107
Castilla y León;Burgos;Fuentenebro;159
Castilla y León;Burgos;Fuentespina;728
Castilla y León;Burgos;Galbarros;27
Castilla y León;Burgos;Gallega (La);67
Castilla y León;Burgos;Grijalba;127
Castilla y León;Burgos;Grisaleña;43
Castilla y León;Burgos;Gumiel de Izán;636
Castilla y León;Burgos;Gumiel de Mercado;401
Castilla y León;Burgos;Hacinas;185
Castilla y León;Burgos;Haza;33
Castilla y León;Burgos;Hontanas;60
Castilla y León;Burgos;Hontangas;123
Castilla y León;Burgos;Hontoria de la Cantera;122
Castilla y León;Burgos;Hontoria del Pinar;777
Castilla y León;Burgos;Hontoria de Valdearados;237
Castilla y León;Burgos;Hormazas (Las);116
Castilla y León;Burgos;Hornillos del Camino;61
Castilla y León;Burgos;Horra (La);391
Castilla y León;Burgos;Hortigüela;105
Castilla y León;Burgos;Hoyales de Roa;250
Castilla y León;Burgos;Huérmeces;127
Castilla y León;Burgos;Huerta de Arriba;150
Castilla y León;Burgos;Huerta de Rey;1088
Castilla y León;Burgos;Humada;144
Castilla y León;Burgos;Hurones;76
Castilla y León;Burgos;Ibeas de Juarros;1398
Castilla y León;Burgos;Ibrillos;68
Castilla y León;Burgos;Iglesiarrubia;50
Castilla y León;Burgos;Iglesias;150
Castilla y León;Burgos;Isar;385
Castilla y León;Burgos;Itero del Castillo;99
Castilla y León;Burgos;Jaramillo de la Fuente;46
Castilla y León;Burgos;Jaramillo Quemado;6
